Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
15307613380,85567,45318,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15307700483,4192,45320,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15307707523,13504,45322,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15307722499,79936,45324,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15307803939,72384,45326,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15307877731,1856,45328,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15307881475,38592,45330,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15307921475,3328,45332,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15307926275,13504,45334,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15307941283,101984,45336,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15308045187,15071,45338,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15308061826,35936,45340,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15309195775,83808,45470,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15309281631,8384,45472,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15309292543,3232,45474,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15309297279,11616,45476,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15309310303,881950,45478,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15310194333,94335,45480,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15310290940,5504,45482,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15310297788,75456,45484,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15310374844,3968,45486,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15310380188,13152,45488,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15310395324,66976,45490,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15310463708,65248,45492,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15310530332,1792,45494,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15310533564,38464,45496,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15310574012,3232,45498,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15310578684,12639,45500,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15310592795,90688,45502,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15310685115,12480,45504,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15310699611,34528,45506,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15311724472,79648,45636,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15311805592,6848,45638,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15311813912,2688,45640,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15311818584,11552,45642,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15311831736,574366,45644,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15312407734,93536,45646,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15312502742,6240,45648,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15312510518,74016,45650,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15312586486,3776,45652,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15312592086,13408,45654,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15312606966,65824,45656,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15312674742,67072,45658,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15312743254,1760,45660,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15312746454,37695,45662,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15312785621,3232,45664,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15312790645,12800,45666,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15312804981,105088,45668,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15312911605,12768,45670,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15312925909,33920,45672,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15313920402,70528,45802,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15313992594,8000,45804,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15314002066,2688,45806,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15314006130,11552,45808,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15314019282,600926,45810,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15314621968,98112,45812,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15314721744,5888,45814,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15314729136,77024,45816,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15314808336,3872,45818,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15314813680,12960,45820,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15314828144,68000,45822,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15314897552,68095,45824,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15314967631,1792,45826,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15314970895,38880,45828,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15315011151,3392,45830,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15315015983,12704,45832,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15315030639,91712,45834,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15315123855,13024,45836,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15315138383,35040,45838,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15316098828,74272,45968,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15316175308,6976,45970,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15316183756,2720,45972,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15316188012,11808,45974,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15316201228,549118,45976,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15316752106,91168,45978,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15316844810,5472,45980,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15316851626,75968,45982,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15316929130,3744,45984,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15316934730,12800,45986,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15316949066,65888,45988,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15317017866,66048,45990,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15317085386,1791,45992,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15317089097,38816,45994,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15317129385,3360,45996,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15317134217,13760,45998,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15317149513,91584,46000,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15317243529,12800,46002,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15317257865,33728,46004,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15318191718,81408,46134,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15318274662,6720,46136,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15318283462,2656,46138,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15318287590,11680,46140,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15318300710,519583,46142,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15318821733,92063,46144,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15318915396,5504,46146,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15318922404,73056,46148,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15318997028,3904,46150,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15319002372,13600,46152,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15319017956,80544,46154,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15319100004,83104,46156,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15319184676,1760,46158,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15319187940,37664,46160,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15319227460,3360,46162,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15319232260,13600,46164,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15319247364,113919,46166,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15319362883,14208,46168,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15319379299,36512,46170,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15320404192,85696,46300,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15320491616,7200,46302,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15320500288,2656,46304,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
15320504352,11808,46306,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
15320517952,798174,46308,4,16,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
15321318110,106847,46310,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15321426621,5856,46312,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15321434269,83232,46314,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15321519261,4192,46316,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15321524957,13664,46318,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15321540125,79264,46320,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15321621245,77504,46322,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15321700157,1856,46324,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
15321703805,40640,46326,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15321745917,3424,46328,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15321751261,13312,46330,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
15321766077,109023,46332,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
15321877148,15872,46334,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
15321894652,35872,46336,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
15323026489,94752,46466,1,8,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
15323122905,8224,46468,2,1,4,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
15323132857,2688,46470,2,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
