13930185947,3284224,1815,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13933472283,4822848,1817,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13938305147,1479520,1821,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13940339035,4363839,1827,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13954951962,3147072,1849,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13958243866,2975935,1855,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13961221273,2955360,1857,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13964187353,1464608,1861,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13965761369,4629600,1867,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13980317496,3385344,1889,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13983837784,2956576,1895,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13986795896,3045472,1897,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13989851800,1456831,1901,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
13991425655,4846656,1907,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14005971574,3194784,1929,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14009326614,3121504,1935,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14012449654,3844640,1937,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14016305014,2281504,1941,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14018713590,4594783,1947,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14033617205,3136480,1969,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
